province,year,temp_AM,humid_AM,rain_AM,temp_PM,humid_PM,rain_PM
กำแพงเพชร,2020,32.55162135808799,56.78745283206617,0.052181880011565214,28.784800106263692,67.56253697101346,0.08364676239679626
กำแพงเพชร,2021,32.62626939141618,58.323054677827514,0.019918630751011527,28.70986094119516,67.67042695248611,0.07772873956135748
กำแพงเพชร,2022,32.70091742474437,59.858656523588856,-0.012344618509542165,28.634921776126628,67.77831693395876,0.07181071672591868
กำแพงเพชร,2023,32.775565458072556,61.394258369350204,-0.04460786777009585,28.559982611058093,67.88620691543142,0.06589269389047989
กำแพงเพชร,2024,32.850213491400744,62.929860215111546,-0.07687111703064954,28.485043445989565,67.99409689690407,0.05997467105504109
กำแพงเพชร,2025,32.92486152472893,64.46546206087288,-0.10913436629120322,28.410104280921033,68.10198687837674,0.0540566482196023
กำแพงเพชร,2026,32.99950955805712,66.00106390663423,-0.14139761555175692,28.3351651158525,68.20987685984939,0.048138625384163504
กำแพงเพชร,2027,33.07415759138531,67.53666575239558,-0.1736608648123106,28.260225950783965,68.31776684132204,0.04222060254872471
กำแพงเพชร,2028,33.148805624713496,69.07226759815691,-0.20592411407286434,28.185286785715437,68.42565682279469,0.03630257971328591
กำแพงเพชร,2029,33.223453658041684,70.60786944391826,-0.23818736333341803,28.110347620646905,68.53354680426735,0.030384556877847118
กำแพงเพชร,2030,33.29810169136987,72.14347128967961,-0.2704506125939717,28.035408455578374,68.64143678574,0.02446653404240833
ตาก,2020,29.42976743254357,62.43999564003656,0.031115516250537576,25.100015277568133,78.58035799327828,0.02709501662030041
ตาก,2021,29.14511129947765,63.54160738865365,0.024406896156054056,24.690774940317084,79.72628638778981,-0.09214330361984101
ตาก,2022,28.86045516641173,64.64321913727075,0.017698276061570536,24.281534603066035,80.87221478230136,-0.2113816238599824
ตาก,2023,28.575799033345806,65.74483088588784,0.010989655967087017,23.87229426581499,82.01814317681288,-0.3306199441001238
ตาก,2024,28.29114290027989,66.84644263450494,0.004281035872603495,23.46305392856394,83.16407157132443,-0.44985826434026527
ตาก,2025,28.006486767213968,67.94805438312203,-0.00242758422188002,23.053813591312892,84.30999996583596,-0.5690965845804067
ตาก,2026,27.72183063414805,69.04966613173913,-0.009136204316363541,22.644573254061843,85.4559283603475,-0.688334904820548
ตาก,2027,27.437174501082126,70.15127788035622,-0.01584482441084706,22.235332916810794,86.60185675485904,-0.8075732250606896
ตาก,2028,27.152518368016207,71.2528896289733,-0.02255344450533058,21.826092579559745,87.74778514937056,-0.926811545300831
ตาก,2029,26.867862234950284,72.35450137759041,-0.029262064599814102,21.416852242308703,88.8937135438821,-1.0460498655409722
ตาก,2030,26.58320610188436,73.4561131262075,-0.03597068469429762,21.007611905057654,90.03964193839363,-1.165288185781114
นครสวรรค์,2020,32.66045395313386,61.09790665170075,-0.023024843120498056,28.45894030416528,74.28247959682804,-0.0017656035074361785
นครสวรรค์,2021,32.61493420914049,62.81598727386739,-0.20554506289241362,28.328690077199354,77.44458798704979,-0.11381863100578597
นครสวรรค์,2022,32.569414465147126,64.53406789603405,-0.3880652826643292,28.198439850233427,80.60669637727153,-0.2258716585041358
นครสวรรค์,2023,32.52389472115376,66.25214851820068,-0.5705855024362448,28.0681896232675,83.76880476749328,-0.33792468600248554
นครสวรรค์,2024,32.4783749771604,67.97022914036734,-0.7531057222081604,27.93793939630157,86.93091315771501,-0.4499777135008353
นครสวรรค์,2025,32.43285523316703,69.68830976253399,-0.935625941980076,27.807689169335642,90.09302154793677,-0.562030740999185
นครสวรรค์,2026,32.387335489173665,71.40639038470063,-1.1181461617519914,27.677438942369715,93.25512993815852,-0.6740837684975349
นครสวรรค์,2027,32.341815745180305,73.12447100686728,-1.300666381523907,27.547188715403788,96.41723832838026,-0.7861367959958847
นครสวรรค์,2028,32.29629600118694,74.84255162903392,-1.4831866012958226,27.416938488437854,99.57934671860203,-0.8981898234942345
นครสวรรค์,2029,32.25077625719357,76.56063225120057,-1.6657068210677382,27.286688261471927,102.74145510882376,-1.0102428509925845
นครสวรรค์,2030,32.205256513200204,78.27871287336723,-1.848227040839654,27.156438034506,105.9035634990455,-1.122295878490934
น่าน,2020,34.38562441900381,62.128303197887845,0.3837602622276531,29.396567659165,75.4840503922863,0.06223655538310535
น่าน,2021,34.2484588565909,64.21081185046752,0.3760523870843333,28.904654467851714,77.23047994797501,0.050093976588533644
น่าน,2022,34.11129329417799,66.29332050304721,0.36834451194101353,28.41274127653843,78.97690950366372,0.03795139779396193
น่าน,2023,33.97412773176508,68.3758291556269,0.3606366367976937,27.920828085225143,80.72333905935244,0.025808818999390224
น่าน,2024,33.83696216935217,70.4583378082066,0.352928761654374,27.428914893911855,82.46976861504116,0.01366624020481852
น่าน,2025,33.69979660693925,72.54084646078628,0.3452208865110542,26.937001702598568,84.21619817072987,0.0015236614102468067
น่าน,2026,33.56263104452635,74.62335511336597,0.33751301136773443,26.44508851128528,85.96262772641859,-0.010618917384324902
น่าน,2027,33.42546548211343,76.70586376594567,0.32980513622441465,25.953175319971994,87.70905728210728,-0.02276149617889661
น่าน,2028,33.28829991970053,78.78837241852536,0.3220972610810949,25.461262128658706,89.455486837796,-0.03490407497346831
น่าน,2029,33.15113435728761,80.87088107110505,0.3143893859377751,24.96934893734542,91.20191639348472,-0.04704665376804002
น่าน,2030,33.01396879487471,82.95338972368474,0.3066815107944553,24.477435746032132,92.94834594917343,-0.059189232562611736
พะเยา,2020,28.766065265736326,67.47920219125822,0.1395785433575032,23.259435407033976,85.45289599255999,0.12640026427909393
พะเยา,2021,28.317136378695604,69.07138806792305,0.15333476395351833,22.74742555515743,85.89224309645131,0.11971331407540602
พะเยา,2022,27.868207491654882,70.66357394458787,0.16709098454953344,22.235415703280882,86.33159020034263,0.11302636387171809
พะเยา,2023,27.419278604614153,72.2557598212527,0.1808472051455486,21.723405851404337,86.77093730423394,0.10633941366803014
พะเยา,2024,26.97034971757343,73.84794569791752,0.19460342574156375,21.21139599952779,87.21028440812528,0.09965246346434221
พะเยา,2025,26.52142083053271,75.44013157458234,0.20835964633757886,20.699386147651243,87.64963151201658,0.09296551326065429
พะเยา,2026,26.072491943491983,77.03231745124717,0.222115866933594,20.187376295774698,88.08897861590789,0.08627856305696636
พะเยา,2027,25.62356305645126,78.624503327912,0.23587208752960917,19.67536644389815,88.52832571979923,0.07959161285327844
พะเยา,2028,25.174634169410535,80.21668920457681,0.2496283081256243,19.163356592021604,88.96767282369053,0.07290466264959052
พะเยา,2029,24.725705282369812,81.80887508124164,0.2633845287216394,18.651346740145055,89.40701992758186,0.06621771244590258
พะเยา,2030,24.27677639532909,83.40106095790647,0.2771407493176546,18.13933688826851,89.84636703147318,0.05953076224221465
พิจิตร,2020,32.8262378510331,61.30461443676393,0.0274412249903231,28.494215797399367,75.0246836340565,0.075054841489564
พิจิตร,2021,32.34699072477384,63.47420423996302,0.026731040015670532,28.05393634114303,76.78817285116183,0.0723355852938052
พิจิตร,2022,31.86774359851457,65.64379404316212,0.026020855041017962,27.613656884886694,78.55166206826715,0.06961632909804637
พิจิตร,2023,31.38849647225531,67.81338384636122,0.025310670066365393,27.173377428630356,80.31515128537247,0.06689707290228757
พิจิตร,2024,30.909249345996045,69.98297364956032,0.02460048509171282,26.733097972374015,82.0786405024778,0.06417781670652875
พิจิตร,2025,30.430002219736778,72.15256345275941,0.02389030011706025,26.29281851611768,83.84212971958311,0.06145856051076993
พิจิตร,2026,29.950755093477515,74.32215325595851,0.02318011514240768,25.852539059861343,85.60561893668843,0.058739304315011114
พิจิตร,2027,29.471507967218255,76.4917430591576,0.02246993016775511,25.41225960360501,87.36910815379376,0.0560200481192523
พิจิตร,2028,28.992260840958988,78.6613328623567,0.02175974519310254,24.97198014734867,89.13259737089908,0.05330079192349349
พิจิตร,2029,28.513013714699724,80.8309226655558,0.021049560218449972,24.53170069109233,90.8960865880044,0.05058153572773467
พิจิตร,2030,28.033766588440457,83.0005124687549,0.020339375243797402,24.091421234835995,92.65957580510972,0.04786227953197586
พิษณุโลก,2020,32.100523519013606,55.19346814147415,0.05701994811422776,29.202738967625418,67.87692904076339,0.10788444626408918
พิษณุโลก,2021,32.36846206495546,57.15179761531178,0.059887729107125344,29.06337520478898,69.02930020657068,0.1065868225576481
พิษณุโลก,2022,32.63640061089731,59.11012708914941,0.06275551010002292,28.924011441952544,70.18167137237796,0.10528919885120704
พิษณุโลก,2023,32.904339156839164,61.06845656298703,0.06562329109292049,28.78464767911611,71.33404253818526,0.10399157514476598
พิษณุโลก,2024,33.17227770278102,63.02678603682466,0.06849107208581807,28.64528391627967,72.48641370399254,0.1026939514383249
พิษณุโลก,2025,33.44021624872287,64.98511551066228,0.07135885307871566,28.50592015344324,73.63878486979984,0.10139632773188384
พิษณุโลก,2026,33.70815479466472,66.94344498449992,0.07422663407161323,28.366556390606803,74.79115603560713,0.10009870402544278
พิษณุโลก,2027,33.976093340606575,68.90177445833754,0.07709441506451081,28.227192627770364,75.94352720141443,0.09880108031900171
พิษณุโลก,2028,34.24403188654842,70.86010393217516,0.07996219605740838,28.08782886493393,77.09589836722172,0.09750345661256064
พิษณุโลก,2029,34.51197043249028,72.81843340601279,0.08282997705030597,27.948465102097497,78.24826953302902,0.09620583290611957
พิษณุโลก,2030,34.77990897843213,74.77676287985042,0.08569775804320355,27.80910133926106,79.4006406988363,0.09490820919967852
ลำปาง,2020,29.346488122138272,61.5061711421464,0.09173136080412438,25.10544356766876,75.1630170985727,0.10322940248181606
ลำปาง,2021,28.993268142893864,62.90431478377843,0.09434810144927437,24.584966756672387,75.2446287075601,0.10749072494868346
ลำปาง,2022,28.640048163649457,64.30245842541046,0.0969648420944244,24.064489945676005,75.3262403165475,0.11175204741555089
ลำปาง,2023,28.28682818440505,65.70060206704248,0.09958158273957439,23.54401313467963,75.4078519255349,0.11601336988241828
ลำปาง,2024,27.933608205160642,67.09874570867451,0.10219832338472438,23.02353632368325,75.4894635345223,0.12027469234928569
ลำปาง,2025,27.580388225916234,68.49688935030655,0.10481506402987438,22.503059512686875,75.57107514350969,0.1245360148161531
ลำปาง,2026,27.227168246671827,69.89503299193858,0.10743180467502439,21.982582701690493,75.65268675249709,0.1287973372830205
ลำปาง,2027,26.87394826742742,71.29317663357061,0.11004854532017438,21.46210589069412,75.73429836148449,0.13305865974988793
ลำปาง,2028,26.52072828818301,72.69132027520264,0.11266528596532438,20.941629079697737,75.81590997047188,0.13731998221675532
ลำปาง,2029,26.167508308938604,74.08946391683466,0.11528202661047439,20.42115226870136,75.89752157945928,0.14158130468362273
ลำปาง,2030,25.814288329694197,75.48760755846669,0.11789876725562438,19.90067545770498,75.97913318844668,0.14584262715049015
ลำพูน,2020,30.495556868439696,65.66846398996644,0.07295992902627708,25.97913611287773,77.35212826853164,0.0883684159546489
ลำพูน,2021,30.53341050426037,67.92554381011554,0.07417545881138292,26.648342172101852,76.44895744345094,0.0748944397056769
ลำพูน,2022,30.571264140081038,70.18262363026464,0.07539098859648875,27.317548231325983,75.54578661837023,0.061420463456704905
ลำพูน,2023,30.609117775901705,72.43970345041375,0.07660651838159457,27.986754290550106,74.64261579328951,0.04794648720773292
ลำพูน,2024,30.646971411722376,74.69678327056285,0.07782204816670041,28.65596034977423,73.7394449682088,0.03447251095876092
ลำพูน,2025,30.684825047543043,76.95386309071195,0.07903757795180623,29.325166408998353,72.83627414312808,0.020998534709788925
ลำพูน,2026,30.72267868336371,79.21094291086105,0.08025310773691206,29.99437246822248,71.93310331804737,0.00752455846081693
ลำพูน,2027,30.76053231918438,81.46802273101015,0.0814686375220179,30.6635785274466,71.02993249296667,-0.005949417788155063
ลำพูน,2028,30.79838595500505,83.72510255115925,0.08268416730712373,31.332784586670726,70.12676166788596,-0.019423394037127055
ลำพูน,2029,30.836239590825716,85.98218237130835,0.08389969709222955,32.00199064589485,69.22359084280525,-0.03289737028609905
ลำพูน,2030,30.874093226646384,88.23926219145746,0.08511522687733537,32.67119670511897,68.32042001772453,-0.04637134653507102
สุโขทัย,2020,32.14295615075624,62.06439104889487,0.06123435453819238,28.190405803665147,73.67484650036592,0.08791091648750017
สุโขทัย,2021,32.12780232133729,64.28200569750408,0.06275441388313943,28.01801970622716,75.39708993896433,0.0848899838196705
สุโขทัย,2022,32.11264849191834,66.49962034611328,0.06427447322808648,27.845633608789168,77.11933337756274,0.08186905115184083
สุโขทัย,2023,32.097494662499386,68.71723499472249,0.06579453257303351,27.673247511351175,78.84157681616115,0.07884811848401115
สุโขทัย,2024,32.08234083308043,70.93484964333167,0.06731459191798056,27.50086141391318,80.56382025475956,0.07582718581618147
สุโขทัย,2025,32.06718700366148,73.15246429194089,0.06883465126292761,27.32847531647519,82.28606369335796,0.0728062531483518
สุโขทัย,2026,32.052033174242524,75.37007894055007,0.07035471060787465,27.156089219037195,84.00830713195637,0.06978532048052213
สุโขทัย,2027,32.03687934482357,77.58769358915929,0.0718747699528217,26.983703121599206,85.73055057055478,0.06676438781269246
สุโขทัย,2028,32.02172551540462,79.80530823776849,0.07339482929776875,26.811317024161212,87.45279400915318,0.06374345514486279
สุโขทัย,2029,32.00657168598567,82.02292288637769,0.0749148886427158,26.63893092672322,89.17503744775159,0.060722522477033115
สุโขทัย,2030,31.991417856566713,84.24053753498688,0.07643494798766283,26.466544829285226,90.89728088635,0.057701589809203445
อุตรดิตถ์,2020,31.191880210691725,50.664192560150866,0.05960463716984953,27.928906421863473,61.85980213254316,0.13252331612021104
อุตรดิตถ์,2021,31.434564613536462,51.06705561260437,0.05908255644848714,28.15160203812023,62.98364379949437,0.14620101595801396
อุตรดิตถ์,2022,31.677249016381197,51.46991866505788,0.05856047572712474,28.374297654376985,64.1074854664456,0.1598787157958169
อุตรดิตถ์,2023,31.919933419225938,51.87278171751138,0.05803839500576235,28.596993270633742,65.2313271333968,0.17355641563361981
อุตรดิตถ์,2024,32.16261782207068,52.275644769964885,0.05751631428439994,28.8196888868905,66.35516880034801,0.18723411547142277
อุตรดิตถ์,2025,32.40530222491541,52.678507822418396,0.056994233563037545,29.042384503147257,67.47901046729923,0.20091181530922567
อุตรดิตถ์,2026,32.647986627760154,53.0813708748719,0.056472152841675144,29.265080119404008,68.60285213425044,0.21458951514702862
อุตรดิตถ์,2027,32.890671030604885,53.48423392732541,0.05595007212031275,29.487775735660765,69.72669380120165,0.22826721498483157
อุตรดิตถ์,2028,33.13335543344963,53.88709697977891,0.055427991398950355,29.710471351917523,70.85053546815287,0.24194491482263447
อุตรดิตถ์,2029,33.37603983629436,54.289960032232415,0.05490591067758795,29.93316696817428,71.97437713510409,0.2556226146604374
อุตรดิตถ์,2030,33.618724239139105,54.69282308468593,0.05438382995622556,30.155862584431034,73.0982188020553,0.2693003144982404
อุทัยธานี,2020,31.831265395904172,63.01658615064424,0.0706727931402601,27.245193258656712,78.6553158111248,0.1116289123026879
อุทัยธานี,2021,31.67532170115429,64.88886543856837,0.07733693513941846,26.867990275180826,81.19123447889909,0.12234182697928109
อุทัยธานี,2022,31.519378006404406,66.7611447264925,0.08400107713857681,26.490787291704937,83.7271531466734,0.1330547416558743
อุทัยธานี,2023,31.36343431165452,68.63342401441663,0.09066521913773518,26.113584308229054,86.26307181444771,0.1437676563324675
อุทัยธานี,2024,31.20749061690464,70.50570330234076,0.09732936113689351,25.736381324753168,88.79899048222204,0.15448057100906068
อุทัยธานี,2025,31.051546922154756,72.3779825902649,0.10399350313605188,25.359178341277282,91.33490914999634,0.1651934856856539
อุทัยธานี,2026,30.895603227404877,74.25026187818904,0.11065764513521024,24.981975357801392,93.87082781777065,0.1759064003622471
อุทัยธานี,2027,30.739659532654994,76.12254116611317,0.1173217871343686,24.60477237432551,96.40674648554496,0.1866193150388403
อุทัยธานี,2028,30.583715837905107,77.99482045403731,0.12398592913352695,24.227569390849624,98.94266515331925,0.19733222971543352
อุทัยธานี,2029,30.427772143155227,79.86709974196144,0.1306500711326853,23.850366407373738,101.47858382109358,0.2080451443920267
อุทัยธานี,2030,30.271828448405344,81.73937902988557,0.13731421313184367,23.473163423897848,104.01450248886789,0.2187580590686199
เชียงราย,2020,28.74955589699314,63.434477217084,-0.3177155901129283,22.656544034943995,88.21275509301445,0.013116926179088257
เชียงราย,2021,28.337700208573363,64.89478095080936,-0.3594767348278654,21.75542695117066,91.15899815185223,-0.08954229742545854
เชียงราย,2022,27.92584452015358,66.35508468453473,-0.4012378795428025,20.854309867397323,94.10524121069004,-0.1922015210300053
เชียงราย,2023,27.5139888317338,67.81538841826008,-0.4429990242577395,19.953192783623987,97.05148426952782,-0.2948607446345521
เชียงราย,2024,27.102133143314024,69.27569215198545,-0.4847601689726766,19.052075699850647,99.99772732836561,-0.39751996823909885
เชียงราย,2025,26.690277454894243,70.73599588571082,-0.5265213136876137,18.150958616077308,102.94397038720341,-0.5001791918436457
เชียงราย,2026,26.278421766474466,72.19629961943618,-0.5682824584025506,17.24984153230397,105.89021344604119,-0.6028384154481924
เชียงราย,2027,25.866566078054685,73.65660335316154,-0.6100436031174877,16.348724448530636,108.83645650487898,-0.7054976390527391
เชียงราย,2028,25.454710389634908,75.11690708688691,-0.6518047478324248,15.447607364757296,111.78269956371678,-0.8081568626572859
เชียงราย,2029,25.04285470121513,76.57721082061227,-0.6935658925473619,14.546490280983958,114.72894262255456,-0.9108160862618329
เชียงราย,2030,24.630999012795346,78.03751455433763,-0.735327037262299,13.645373197210619,117.67518568139235,-1.0134753098663796
เชียงใหม่,2020,29.638936782820196,62.05908025058441,0.05059788547634203,23.22653989040566,85.72416111317368,0.10786427294195343
เชียงใหม่,2021,29.41041425740595,63.96758606774475,-0.022385547184829494,22.55576237952823,89.65080500462396,0.11239172602359764
เชียงใหม่,2022,29.1818917319917,65.87609188490508,-0.09536897984600103,21.88498486865079,93.57744889607424,0.11691917910524184
เชียงใหม่,2023,28.95336920657746,67.78459770206541,-0.16835241250717256,21.21420735777335,97.5040927875245,0.12144663218688602
เชียงใหม่,2024,28.724846681163214,69.69310351922574,-0.24133584516834405,20.543429846895915,101.43073667897478,0.1259740852685302
เชียงใหม่,2025,28.496324155748965,71.60160933638609,-0.3143192778295156,19.872652336018476,105.35738057042506,0.13050153835017442
เชียงใหม่,2026,28.26780163033472,73.51011515354642,-0.38730271049068715,19.201874825141036,109.28402446187533,0.1350289914318186
เชียงใหม่,2027,28.039279104920478,75.41862097070675,-0.46028614315185873,18.5310973142636,113.21066835332562,0.1395564445134628
เชียงใหม่,2028,27.81075657950623,77.3271267878671,-0.5332695758130302,17.860319803386165,117.1373122447759,0.144083897595107
เชียงใหม่,2029,27.582234054091984,79.23563260502743,-0.6062530084742018,17.189542292508726,121.06395613622617,0.1486113506767512
เชียงใหม่,2030,27.35371152867774,81.14413842218777,-0.6792364411353734,16.518764781631287,124.99060002767645,0.1531388037583954
เพชรบูรณ์,2020,31.40914402233155,62.7130421841725,0.06649382281803583,26.636160800306182,78.50753967883087,0.10157931795452961
เพชรบูรณ์,2021,31.488108677603748,65.98354053997707,0.0706129717611913,26.71978841381997,83.10732930457301,0.10500589084979706
เพชรบูรณ์,2022,31.567073332875946,69.25403889578163,0.07473212070434676,26.803416027333757,87.70711893031516,0.1084324637450645
เพชรบูรณ์,2023,31.64603798814814,72.52453725158621,0.07885126964750223,26.887043640847548,92.30690855605731,0.11185903664033196
เพชรบูรณ์,2024,31.72500264342034,75.79503560739077,0.0829704185906577,26.97067125436133,96.90669818179947,0.11528560953559941
เพชรบูรณ์,2025,31.803967298692537,79.06553396319534,0.08708956753381315,27.05429886787512,101.5064878075416,0.11871218243086688
เพชรบูรณ์,2026,31.88293195396473,82.3360323189999,0.09120871647696861,27.137926481388906,106.10627743328376,0.12213875532613433
เพชรบูรณ์,2027,31.961896609236927,85.60653067480446,0.0953278654201241,27.22155409490269,110.70606705902593,0.1255653282214018
เพชรบูรณ์,2028,32.040861264509125,88.87702903060904,0.09944701436327956,27.30518170841648,115.30585668476806,0.12899190111666922
เพชรบูรณ์,2029,32.11982591978132,92.14752738641361,0.10356616330643503,27.388809321930268,119.90564631051022,0.13241847401193668
เพชรบูรณ์,2030,32.198790575053515,95.41802574221816,0.10768531224959049,27.47243693544405,124.50543593625237,0.13584504690720414
แพร่,2020,32.82848122594613,62.66686671021095,0.061749431399595184,26.465283943906783,81.08195426312103,-0.0173851513190197
แพร่,2021,33.52416307501779,63.755795571917936,0.062414266767840565,26.672623333238963,83.15351250910852,-0.02773728330075392
แพร่,2022,34.21984492408944,64.84472443362493,0.06307910213608596,26.87996272257115,85.225070755096,-0.038089415282488125
แพร่,2023,34.9155267731611,65.93365329533192,0.06374393750433134,27.08730211190333,87.29662900108349,-0.04844154726422234
แพร่,2024,35.61120862223276,67.02258215703893,0.06440877287257674,27.294641501235517,89.36818724707096,-0.058793679245956576
แพร่,2025,36.30689047130441,68.11151101874593,0.06507360824082213,27.501980890567697,91.43974549305845,-0.06914581122769077
แพร่,2026,37.00257232037607,69.20043988045292,0.06573844360906751,27.709320279899885,93.51130373904591,-0.07949794320942499
แพร่,2027,37.69825416944773,70.28936874215991,0.0664032789773129,27.916659669232065,95.5828619850334,-0.08985007519115921
แพร่,2028,38.39393601851938,71.3782976038669,0.06706811434555829,28.12399905856425,97.65442023102088,-0.10020220717289342
แพร่,2029,39.08961786759104,72.4672264655739,0.06773294971380368,28.33133844789644,99.72597847700837,-0.11055433915462765
แพร่,2030,39.7852997166627,73.55615532728089,0.06839778508204906,28.53867783722862,101.79753672299586,-0.12090647113636188
แม่ฮ่องสอน,2020,32.13866254075254,52.00548346036595,0.083833231468749,25.069603625302793,74.5777759619938,0.0862403084654876
แม่ฮ่องสอน,2021,31.817210477045304,51.59474345363673,0.08961960786667378,24.450443381475157,77.89651428826451,0.09105183247502496
แม่ฮ่องสอน,2022,31.495758413338063,51.18400344690752,0.09540598426459855,23.831283137647517,81.21525261453523,0.0958633564845623
แม่ฮ่องสอน,2023,31.17430634963082,50.77326344017829,0.10119236066252331,23.21212289381988,84.53399094080595,0.10067488049409966
แม่ฮ่องสอน,2024,30.85285428592358,50.36252343344908,0.10697873706044808,22.592962649992245,87.85272926707667,0.10548640450363701
แม่ฮ่องสอน,2025,30.53140222221634,49.95178342671986,0.11276511345837285,21.97380240616461,91.1714675933474,0.11029792851317437
แม่ฮ่องสอน,2026,30.2099501585091,49.54104341999064,0.11855148985629761,21.354642162336972,94.4902059196181,0.11510945252271171
แม่ฮ่องสอน,2027,29.888498094801857,49.13030341326142,0.12433786625422238,20.735481918509336,97.80894424588882,0.11992097653224908
แม่ฮ่องสอน,2028,29.56704603109461,48.719563406532195,0.13012424265214714,20.1163216746817,101.12768257215954,0.12473250054178642
แม่ฮ่องสอน,2029,29.245593967387368,48.30882339980298,0.13591061905007193,19.49716143085406,104.44642089843025,0.12954402455132377
แม่ฮ่องสอน,2030,28.924141903680127,47.89808339307376,0.1416969954479967,18.878001187026424,107.76515922470098,0.13435554856086113
